order_line_id,order_id,customer_id,customer_name,region,segment,email,order_date,order_month,channel,status,include_in_sales_kpi,product_id,product_name,category,list_price,quantity,unit_price,discount_rate,return_events,latest_return_date,gross_sales,discounts,sales_before_returns,refunds,net_sales,sold_units,returned_units,line_source_row,order_source_row,customer_source_row,product_source_row
L002413,O00989,C0226,Customer 0226,South,Business,customer226@example.com,2025-08-03,2025-08,Store,Completed,True,P003,Shelf 003,Storage,199.00,5,199.00,0.05,0,,995.00,49.7500,945.2500,0.0000,945.2500,5,0,2414,990,227,4
L002414,O00989,C0226,Customer 0226,South,Business,customer226@example.com,2025-08-03,2025-08,Store,Completed,True,P023,Shelf 023,Storage,68.00,3,68.00,0.00,0,,204.00,0.0000,204.0000,0.0000,204.0000,3,0,2415,990,227,24
L002415,O00989,C0226,Customer 0226,South,Business,customer226@example.com,2025-08-03,2025-08,Store,Completed,True,P017,Lamp 017,Lighting,300.00,2,300.00,0.00,0,,600.00,0.0000,600.0000,0.0000,600.0000,2,0,2416,990,227,18
L002416,O00989,C0226,Customer 0226,South,Business,customer226@example.com,2025-08-03,2025-08,Store,Completed,True,P023,Shelf 023,Storage,68.00,5,68.00,0.10,0,,340.00,34.0000,306.0000,0.0000,306.0000,5,0,2417,990,227,24
L002417,O00990,C0007,Customer 0007,North,Consumer,customer7@example.com,2025-03-28,2025-03,Online,Completed,True,P013,Lamp 013,Lighting,271.00,5,271.00,0.10,0,,1355.00,135.5000,1219.5000,0.0000,1219.5000,5,0,2418,991,8,14
L002418,O00990,C0007,Customer 0007,North,Consumer,customer7@example.com,2025-03-28,2025-03,Online,Completed,True,P014,Chair 014,Furniture,294.00,5,294.00,0.10,0,,1470.00,147.0000,1323.0000,0.0000,1323.0000,5,0,2419,991,8,15
L002419,O00990,C0007,Customer 0007,North,Consumer,customer7@example.com,2025-03-28,2025-03,Online,Completed,True,P007,Shelf 007,Storage,35.00,4,35.00,0,0,,140.00,0.00,140.00,0.00,140.00,4,0,2420,991,8,8
L002420,O00991,C0062,Customer 0062,West,Business,customer62@example.com,2025-06-26,2025-06,Online,Completed,True,P010,Chair 010,Furniture,211.00,3,211.00,0.00,0,,633.00,0.0000,633.0000,0.0000,633.0000,3,0,2421,992,63,11
L002421,O00991,C0062,Customer 0062,West,Business,customer62@example.com,2025-06-26,2025-06,Online,Completed,True,P012,Desk 012,Furniture,134.00,4,134.00,0.20,0,,536.00,107.2000,428.8000,0.0000,428.8000,4,0,2422,992,63,13
L002422,O00992,C0068,Customer 0068,West,Consumer,customer68@example.com,2025-01-20,2025-01,Store,Cancelled,False,P011,Shelf 011,Storage,80.00,2,80.00,0.20,0,,160.00,32.0000,128.0000,0.0000,128.0000,2,0,2423,993,69,12
L002423,O00992,C0068,Customer 0068,West,Consumer,customer68@example.com,2025-01-20,2025-01,Store,Cancelled,False,P013,Lamp 013,Lighting,271.00,1,271.00,0.00,0,,271.00,0.0000,271.0000,0.0000,271.0000,1,0,2424,993,69,14
L002424,O00992,C0068,Customer 0068,West,Consumer,customer68@example.com,2025-01-20,2025-01,Store,Cancelled,False,P002,Chair 002,Furniture,284.00,1,284.00,0.05,0,,284.00,14.2000,269.8000,0.0000,269.8000,1,0,2425,993,69,3
L002425,O00993,C0090,Customer 0090,West,Business,customer90@example.com,2025-02-27,2025-02,Store,Completed,True,P001,Lamp 001,Lighting,122.00,2,122.00,0.20,0,,244.00,48.8000,195.2000,0.0000,195.2000,2,0,2426,994,91,2
L002426,O00993,C0090,Customer 0090,West,Business,customer90@example.com,2025-02-27,2025-02,Store,Completed,True,P007,Shelf 007,Storage,35.00,1,35.00,0.10,0,,35.00,3.5000,31.5000,0.0000,31.5000,1,0,2427,994,91,8
L002427,O00994,C0194,Customer 0194,North,Consumer,customer194@example.com,2025-12-25,2025-12,Store,Completed,True,P020,Desk 020,Furniture,189.00,3,189.00,0.00,0,,567.00,0.0000,567.0000,0.0000,567.0000,3,0,2428,995,195,21
L002428,O00995,C0109,Customer 0109,West,Business,customer109@example.com,2025-12-02,2025-12,Online,Completed,True,P006,Chair 006,Furniture,196.00,2,196.00,0.10,0,,392.00,39.2000,352.8000,0.0000,352.8000,2,0,2429,996,110,7
L002429,O00995,C0109,Customer 0109,West,Business,customer109@example.com,2025-12-02,2025-12,Online,Completed,True,P014,Chair 014,Furniture,294.00,2,294.00,0.05,0,,588.00,29.4000,558.6000,0.0000,558.6000,2,0,2430,996,110,15
L002430,O00996,C0182,Customer 0182,West,Business,customer182@example.com,2025-03-11,2025-03,Store,Completed,True,P007,Shelf 007,Storage,35.00,1,35.00,0.00,0,,35.00,0.0000,35.0000,0.0000,35.0000,1,0,2431,997,183,8
L002431,O00997,C0079,Customer 0079,West,Business,customer79@example.com,2025-08-27,2025-08,Store,Completed,True,P016,Desk 016,Furniture,231.00,2,231.00,0.20,0,,462.00,92.4000,369.6000,0.0000,369.6000,2,0,2432,998,80,17
L002432,O00998,C0110,Customer 0110,West,Consumer,customer110@example.com,2025-06-20,2025-06,Online,Completed,True,P010,Chair 010,Furniture,211.00,2,211.00,0.20,0,,422.00,84.4000,337.6000,0.0000,337.6000,2,0,2433,999,111,11
L002433,O00999,C0233,Customer 0233,South,Business,customer233@example.com,2025-03-31,2025-03,Store,Completed,True,P011,Shelf 011,Storage,80.00,3,80.00,0.00,0,,240.00,0.0000,240.0000,0.0000,240.0000,3,0,2434,1000,234,12
L002434,O01000,C0171,Customer 0171,South,Business,,2025-08-03,2025-08,Online,Completed,True,P023,Shelf 023,Storage,68.00,3,68.00,0.05,0,,204.00,10.2000,193.8000,0.0000,193.8000,3,0,2435,1001,172,24
L002435,O01000,C0171,Customer 0171,South,Business,,2025-08-03,2025-08,Online,Completed,True,P009,Lamp 009,Lighting,93.00,3,93.00,0.10,0,,279.00,27.9000,251.1000,0.0000,251.1000,3,0,2436,1001,172,10
L002436,O01001,C0256,Customer 0256,North,Consumer,,2025-06-04,2025-06,Online,Completed,True,P023,Shelf 023,Storage,68.00,1,68.00,0.20,1,2025-06-22,68.00,13.6000,54.4000,54.4000,0.0000,1,1,2437,1002,257,24
L002437,O01001,C0256,Customer 0256,North,Consumer,,2025-06-04,2025-06,Online,Completed,True,P005,Lamp 005,Lighting,65.00,1,65.00,0.10,0,,65.00,6.5000,58.5000,0.0000,58.5000,1,0,2438,1002,257,6
L002438,O01001,C0256,Customer 0256,North,Consumer,,2025-06-04,2025-06,Online,Completed,True,P016,Desk 016,Furniture,231.00,3,231.00,0.10,0,,693.00,69.3000,623.7000,0.0000,623.7000,3,0,2439,1002,257,17
L002439,O01002,C0182,Customer 0182,West,Business,customer182@example.com,2025-06-01,2025-06,Store,Completed,True,P019,Shelf 019,Storage,78.00,5,78.00,0.20,0,,390.00,78.0000,312.0000,0.0000,312.0000,5,0,2440,1003,183,20
L002440,O01002,C0182,Customer 0182,West,Business,customer182@example.com,2025-06-01,2025-06,Store,Completed,True,P005,Lamp 005,Lighting,65.00,4,65.00,0.05,0,,260.00,13.0000,247.0000,0.0000,247.0000,4,0,2441,1003,183,6
L002441,O01002,C0182,Customer 0182,West,Business,customer182@example.com,2025-06-01,2025-06,Store,Completed,True,P010,Chair 010,Furniture,211.00,2,211.00,0.05,0,,422.00,21.1000,400.9000,0.0000,400.9000,2,0,2442,1003,183,11
L002442,O01003,C0063,Customer 0063,West,Consumer,customer63@example.com,2025-06-09,2025-06,Store,Completed,True,P021,Lamp 021,Lighting,249.00,5,249.00,0.10,1,2025-06-21,1245.00,124.5000,1120.5000,672.3000,448.2000,5,3,2443,1004,64,22
L002443,O01004,C0267,Customer 0267,West,Business,customer267@example.com,2025-09-12,2025-09,Store,Completed,True,P023,Shelf 023,Storage,68.00,2,68.00,0.05,0,,136.00,6.8000,129.2000,0.0000,129.2000,2,0,2444,1005,268,24
L002444,O01004,C0267,Customer 0267,West,Business,customer267@example.com,2025-09-12,2025-09,Store,Completed,True,P006,Chair 006,Furniture,196.00,2,196.00,0.05,0,,392.00,19.6000,372.4000,0.0000,372.4000,2,0,2445,1005,268,7
L002445,O01004,C0267,Customer 0267,West,Business,customer267@example.com,2025-09-12,2025-09,Store,Completed,True,P005,Lamp 005,Lighting,65.00,4,65.00,0.10,0,,260.00,26.0000,234.0000,0.0000,234.0000,4,0,2446,1005,268,6
L002446,O01005,C0211,Customer 0211,North,Business,customer211@example.com,2025-06-01,2025-06,Online,Completed,True,P008,Desk 008,Furniture,188.00,5,188.00,0.00,0,,940.00,0.0000,940.0000,0.0000,940.0000,5,0,2447,1006,212,9
L002447,O01006,C0186,Customer 0186,North,Consumer,customer186@example.com,2025-04-24,2025-04,Store,Completed,True,P017,Lamp 017,Lighting,300.00,2,300.00,0.00,0,,600.00,0.0000,600.0000,0.0000,600.0000,2,0,2448,1007,187,18
L002448,O01006,C0186,Customer 0186,North,Consumer,customer186@example.com,2025-04-24,2025-04,Store,Completed,True,P016,Desk 016,Furniture,231.00,3,231.00,0.20,0,,693.00,138.6000,554.4000,0.0000,554.4000,3,0,2449,1007,187,17
L002449,O01007,C0242,Customer 0242,South,Business,customer242@example.com,2025-10-07,2025-10,Store,Completed,True,P020,Desk 020,Furniture,189.00,3,189.00,0.10,0,,567.00,56.7000,510.3000,0.0000,510.3000,3,0,2450,1008,243,21
L002450,O01007,C0242,Customer 0242,South,Business,customer242@example.com,2025-10-07,2025-10,Store,Completed,True,P007,Shelf 007,Storage,35.00,1,35.00,0,1,2025-11-02,35.00,0.00,35.00,35.00,0.00,1,1,2451,1008,243,8
L002451,O01008,C0180,Customer 0180,West,Consumer,customer180@example.com,2025-12-16,2025-12,Store,Completed,True,P011,Shelf 011,Storage,80.00,4,80.00,0.05,0,,320.00,16.0000,304.0000,0.0000,304.0000,4,0,2452,1009,181,12
L002452,O01009,C0210,Customer 0210,North,Consumer,customer210@example.com,2025-02-26,2025-02,Online,Completed,True,P008,Desk 008,Furniture,188.00,1,188.00,0.00,0,,188.00,0.0000,188.0000,0.0000,188.0000,1,0,2453,1010,211,9
L002453,O01009,C0210,Customer 0210,North,Consumer,customer210@example.com,2025-02-26,2025-02,Online,Completed,True,P013,Lamp 013,Lighting,271.00,2,271.00,0.10,0,,542.00,54.2000,487.8000,0.0000,487.8000,2,0,2454,1010,211,14
L002454,O01009,C0210,Customer 0210,North,Consumer,customer210@example.com,2025-02-26,2025-02,Online,Completed,True,P009,Lamp 009,Lighting,93.00,5,93.00,0.00,0,,465.00,0.0000,465.0000,0.0000,465.0000,5,0,2455,1010,211,10
L002455,O01009,C0210,Customer 0210,North,Consumer,customer210@example.com,2025-02-26,2025-02,Online,Completed,True,P003,Shelf 003,Storage,199.00,5,199.00,0.00,0,,995.00,0.0000,995.0000,0.0000,995.0000,5,0,2456,1010,211,4
L002456,O01010,C0174,Customer 0174,South,Consumer,customer174@example.com,2025-06-22,2025-06,Store,Completed,True,P005,Lamp 005,Lighting,65.00,3,65.00,0.00,1,2025-07-08,195.00,0.0000,195.0000,65.0000,130.0000,3,1,2457,1011,175,6
L002457,O01010,C0174,Customer 0174,South,Consumer,customer174@example.com,2025-06-22,2025-06,Store,Completed,True,P017,Lamp 017,Lighting,300.00,3,300.00,0.05,0,,900.00,45.0000,855.0000,0.0000,855.0000,3,0,2458,1011,175,18
L002458,O01010,C0174,Customer 0174,South,Consumer,customer174@example.com,2025-06-22,2025-06,Store,Completed,True,P022,Chair 022,Furniture,134.00,5,134.00,0.20,0,,670.00,134.0000,536.0000,0.0000,536.0000,5,0,2459,1011,175,23
L002459,O01011,C0037,Customer 0037,East,Business,customer37@example.com,2025-12-01,2025-12,Store,Cancelled,False,P024,Desk 024,Furniture,81.00,4,81.00,0.10,0,,324.00,32.4000,291.6000,0.0000,291.6000,4,0,2460,1012,38,25
L002460,O01011,C0037,Customer 0037,East,Business,customer37@example.com,2025-12-01,2025-12,Store,Cancelled,False,P015,Shelf 015,Storage,254.00,1,254.00,0.10,0,,254.00,25.4000,228.6000,0.0000,228.6000,1,0,2461,1012,38,16
L002461,O01012,C0248,Customer 0248,East,Business,customer248@example.com,2025-07-07,2025-07,Online,Completed,True,P011,Shelf 011,Storage,80.00,4,80.00,0.00,0,,320.00,0.0000,320.0000,0.0000,320.0000,4,0,2462,1013,249,12
L002462,O01013,C0260,Customer 0260,South,Consumer,customer260@example.com,2025-07-10,2025-07,Store,Completed,True,P008,Desk 008,Furniture,188.00,5,188.00,0.20,0,,940.00,188.0000,752.0000,0.0000,752.0000,5,0,2463,1014,261,9
L002463,O01013,C0260,Customer 0260,South,Consumer,customer260@example.com,2025-07-10,2025-07,Store,Completed,True,P016,Desk 016,Furniture,231.00,2,231.00,0.05,0,,462.00,23.1000,438.9000,0.0000,438.9000,2,0,2464,1014,261,17
L002464,O01014,C0294,Customer 0294,South,Consumer,customer294@example.com,2025-09-10,2025-09,Store,Completed,True,P020,Desk 020,Furniture,189.00,5,189.00,0.00,0,,945.00,0.0000,945.0000,0.0000,945.0000,5,0,2465,1015,295,21
L002465,O01014,C0294,Customer 0294,South,Consumer,customer294@example.com,2025-09-10,2025-09,Store,Completed,True,P002,Chair 002,Furniture,284.00,3,284.00,0.00,0,,852.00,0.0000,852.0000,0.0000,852.0000,3,0,2466,1015,295,3
L002466,O01015,C0233,Customer 0233,South,Business,customer233@example.com,2025-05-02,2025-05,Online,Completed,True,P016,Desk 016,Furniture,231.00,2,231.00,0.10,0,,462.00,46.2000,415.8000,0.0000,415.8000,2,0,2467,1016,234,17
L002467,O01015,C0233,Customer 0233,South,Business,customer233@example.com,2025-05-02,2025-05,Online,Completed,True,P006,Chair 006,Furniture,196.00,2,196.00,0.05,0,,392.00,19.6000,372.4000,0.0000,372.4000,2,0,2468,1016,234,7
L002468,O01015,C0233,Customer 0233,South,Business,customer233@example.com,2025-05-02,2025-05,Online,Completed,True,P012,Desk 012,Furniture,134.00,2,134.00,0.00,0,,268.00,0.0000,268.0000,0.0000,268.0000,2,0,2469,1016,234,13
L002469,O01016,C0030,Customer 0030,South,Business,customer30@example.com,2025-12-13,2025-12,Online,Completed,True,P017,Lamp 017,Lighting,300.00,5,300.00,0.10,0,,1500.00,150.0000,1350.0000,0.0000,1350.0000,5,0,2470,1017,31,18
L002470,O01016,C0030,Customer 0030,South,Business,customer30@example.com,2025-12-13,2025-12,Online,Completed,True,P014,Chair 014,Furniture,294.00,1,294.00,0.05,0,,294.00,14.7000,279.3000,0.0000,279.3000,1,0,2471,1017,31,15
L002471,O01016,C0030,Customer 0030,South,Business,customer30@example.com,2025-12-13,2025-12,Online,Completed,True,P023,Shelf 023,Storage,68.00,1,68.00,0.20,0,,68.00,13.6000,54.4000,0.0000,54.4000,1,0,2472,1017,31,24
L002472,O01016,C0030,Customer 0030,South,Business,customer30@example.com,2025-12-13,2025-12,Online,Completed,True,P010,Chair 010,Furniture,211.00,4,211.00,0.10,0,,844.00,84.4000,759.6000,0.0000,759.6000,4,0,2473,1017,31,11
L002473,O01017,C0075,Customer 0075,South,Business,customer75@example.com,2025-12-19,2025-12,Online,Completed,True,P014,Chair 014,Furniture,294.00,5,294.00,0.20,0,,1470.00,294.0000,1176.0000,0.0000,1176.0000,5,0,2474,1018,76,15
L002474,O01017,C0075,Customer 0075,South,Business,customer75@example.com,2025-12-19,2025-12,Online,Completed,True,P004,Desk 004,Furniture,123.00,2,123.00,0.10,0,,246.00,24.6000,221.4000,0.0000,221.4000,2,0,2475,1018,76,5
L002475,O01017,C0075,Customer 0075,South,Business,customer75@example.com,2025-12-19,2025-12,Online,Completed,True,P019,Shelf 019,Storage,78.00,2,78.00,0.10,0,,156.00,15.6000,140.4000,0.0000,140.4000,2,0,2476,1018,76,20
L002476,O01018,C0003,Customer 0003,North,Business,customer3@example.com,2025-03-26,2025-03,Online,Completed,True,P020,Desk 020,Furniture,189.00,5,189.00,0.05,0,,945.00,47.2500,897.7500,0.0000,897.7500,5,0,2477,1019,4,21
L002477,O01018,C0003,Customer 0003,North,Business,customer3@example.com,2025-03-26,2025-03,Online,Completed,True,P021,Lamp 021,Lighting,249.00,4,249.00,0.20,0,,996.00,199.2000,796.8000,0.0000,796.8000,4,0,2478,1019,4,22
L002478,O01019,C0121,Customer 0121,West,Business,customer121@example.com,2025-07-03,2025-07,Online,Completed,True,P022,Chair 022,Furniture,134.00,5,134.00,0.00,0,,670.00,0.0000,670.0000,0.0000,670.0000,5,0,2479,1020,122,23
L002479,O01019,C0121,Customer 0121,West,Business,customer121@example.com,2025-07-03,2025-07,Online,Completed,True,P016,Desk 016,Furniture,231.00,4,231.00,0.00,0,,924.00,0.0000,924.0000,0.0000,924.0000,4,0,2480,1020,122,17
L002480,O01020,C0242,Customer 0242,South,Business,customer242@example.com,2025-01-12,2025-01,Store,Completed,True,P012,Desk 012,Furniture,134.00,3,134.00,0.00,0,,402.00,0.0000,402.0000,0.0000,402.0000,3,0,2481,1021,243,13
L002481,O01020,C0242,Customer 0242,South,Business,customer242@example.com,2025-01-12,2025-01,Store,Completed,True,P020,Desk 020,Furniture,189.00,4,189.00,0,0,,756.00,0.00,756.00,0.00,756.00,4,0,2482,1021,243,21
L002482,O01020,C0242,Customer 0242,South,Business,customer242@example.com,2025-01-12,2025-01,Store,Completed,True,P022,Chair 022,Furniture,134.00,1,134.00,0.20,0,,134.00,26.8000,107.2000,0.0000,107.2000,1,0,2483,1021,243,23
L002483,O01020,C0242,Customer 0242,South,Business,customer242@example.com,2025-01-12,2025-01,Store,Completed,True,P015,Shelf 015,Storage,254.00,4,254.00,0.20,0,,1016.00,203.2000,812.8000,0.0000,812.8000,4,0,2484,1021,243,16
L002484,O01021,C0201,Customer 0201,East,Consumer,customer201@example.com,2025-07-26,2025-07,Online,Completed,True,P014,Chair 014,Furniture,294.00,2,294.00,0.05,0,,588.00,29.4000,558.6000,0.0000,558.6000,2,0,2485,1022,202,15
L002485,O01021,C0201,Customer 0201,East,Consumer,customer201@example.com,2025-07-26,2025-07,Online,Completed,True,P010,Chair 010,Furniture,211.00,4,211.00,0.20,0,,844.00,168.8000,675.2000,0.0000,675.2000,4,0,2486,1022,202,11
L002486,O01021,C0201,Customer 0201,East,Consumer,customer201@example.com,2025-07-26,2025-07,Online,Completed,True,P006,Chair 006,Furniture,196.00,4,196.00,0.20,0,,784.00,156.8000,627.2000,0.0000,627.2000,4,0,2487,1022,202,7
L002487,O01022,C0112,Customer 0112,South,Business,customer112@example.com,2025-07-03,2025-07,Online,Completed,True,P019,Shelf 019,Storage,78.00,3,78.00,0.20,0,,234.00,46.8000,187.2000,0.0000,187.2000,3,0,2488,1023,113,20
L002488,O01022,C0112,Customer 0112,South,Business,customer112@example.com,2025-07-03,2025-07,Online,Completed,True,P004,Desk 004,Furniture,123.00,5,123.00,0.10,0,,615.00,61.5000,553.5000,0.0000,553.5000,5,0,2489,1023,113,5
L002489,O01022,C0112,Customer 0112,South,Business,customer112@example.com,2025-07-03,2025-07,Online,Completed,True,P005,Lamp 005,Lighting,65.00,5,65.00,0.00,1,2025-07-29,325.00,0.0000,325.0000,325.0000,0.0000,5,5,2490,1023,113,6
L002490,O01023,C0181,Customer 0181,West,Business,customer181@example.com,2025-01-14,2025-01,Store,Completed,True,P010,Chair 010,Furniture,211.00,2,211.00,0.00,0,,422.00,0.0000,422.0000,0.0000,422.0000,2,0,2491,1024,182,11
L002491,O01024,C0124,Customer 0124,East,Consumer,customer124@example.com,2025-09-04,2025-09,Online,Cancelled,False,P023,Shelf 023,Storage,68.00,5,68.00,0.20,0,,340.00,68.0000,272.0000,0.0000,272.0000,5,0,2492,1025,125,24
L002492,O01024,C0124,Customer 0124,East,Consumer,customer124@example.com,2025-09-04,2025-09,Online,Cancelled,False,P023,Shelf 023,Storage,68.00,2,68.00,0.20,0,,136.00,27.2000,108.8000,0.0000,108.8000,2,0,2493,1025,125,24
L002493,O01024,C0124,Customer 0124,East,Consumer,customer124@example.com,2025-09-04,2025-09,Online,Cancelled,False,P023,Shelf 023,Storage,68.00,1,68.00,0.05,0,,68.00,3.4000,64.6000,0.0000,64.6000,1,0,2494,1025,125,24
L002494,O01025,C0060,Customer 0060,South,Business,customer60@example.com,2025-11-22,2025-11,Online,Completed,True,P018,Chair 018,Furniture,269.00,2,269.00,0.00,0,,538.00,0.0000,538.0000,0.0000,538.0000,2,0,2495,1026,61,19
L002495,O01026,C0094,Customer 0094,West,Consumer,customer94@example.com,2025-10-19,2025-10,Store,Completed,True,P003,Shelf 003,Storage,199.00,3,199.00,0.20,0,,597.00,119.4000,477.6000,0.0000,477.6000,3,0,2496,1027,95,4
L002496,O01026,C0094,Customer 0094,West,Consumer,customer94@example.com,2025-10-19,2025-10,Store,Completed,True,P002,Chair 002,Furniture,284.00,2,284.00,0.20,0,,568.00,113.6000,454.4000,0.0000,454.4000,2,0,2497,1027,95,3
L002497,O01026,C0094,Customer 0094,West,Consumer,customer94@example.com,2025-10-19,2025-10,Store,Completed,True,P013,Lamp 013,Lighting,271.00,3,271.00,0.10,0,,813.00,81.3000,731.7000,0.0000,731.7000,3,0,2498,1027,95,14
L002498,O01026,C0094,Customer 0094,West,Consumer,customer94@example.com,2025-10-19,2025-10,Store,Completed,True,P002,Chair 002,Furniture,284.00,5,284.00,0.00,0,,1420.00,0.0000,1420.0000,0.0000,1420.0000,5,0,2499,1027,95,3
L002499,O01027,C0243,Customer 0243,East,Business,customer243@example.com,2025-05-11,2025-05,Online,Cancelled,False,P015,Shelf 015,Storage,254.00,5,254.00,0.05,0,,1270.00,63.5000,1206.5000,0.0000,1206.5000,5,0,2500,1028,244,16
L002500,O01027,C0243,Customer 0243,East,Business,customer243@example.com,2025-05-11,2025-05,Online,Cancelled,False,P004,Desk 004,Furniture,123.00,3,123.00,0.20,0,,369.00,73.8000,295.2000,0.0000,295.2000,3,0,2501,1028,244,5
L002501,O01027,C0243,Customer 0243,East,Business,customer243@example.com,2025-05-11,2025-05,Online,Cancelled,False,P003,Shelf 003,Storage,199.00,4,199.00,0.00,0,,796.00,0.0000,796.0000,0.0000,796.0000,4,0,2502,1028,244,4
L002502,O01027,C0243,Customer 0243,East,Business,customer243@example.com,2025-05-11,2025-05,Online,Cancelled,False,P011,Shelf 011,Storage,80.00,3,80.00,0.20,0,,240.00,48.0000,192.0000,0.0000,192.0000,3,0,2503,1028,244,12
L002503,O01028,C0162,Customer 0162,South,Consumer,customer162@example.com,2025-11-27,2025-11,Online,Completed,True,P005,Lamp 005,Lighting,65.00,1,65.00,0.20,0,,65.00,13.0000,52.0000,0.0000,52.0000,1,0,2504,1029,163,6
L002504,O01028,C0162,Customer 0162,South,Consumer,customer162@example.com,2025-11-27,2025-11,Online,Completed,True,P013,Lamp 013,Lighting,271.00,3,271.00,0.00,0,,813.00,0.0000,813.0000,0.0000,813.0000,3,0,2505,1029,163,14
